,city,state,zip_code,latitude,longitude
2699,Mineola,TX,75773,32.7,-95.5
2700,Mineral Wells,TX,76067,32.8,-98.1
2701,Minocqua,WI,54548,45.9,-89.7
2702,Minot,ND,58701,48.2,-101.3
2703,Miramar,FL,33025,26.0,-80.3
2704,Mishawaka,IN,46545,41.7,-86.2
2705,Mission,TX,78572,26.2,-98.3
2706,Mission,TX,78572,26.2,-98.3
2707,Missoula,MT,59804,46.8,-114.0
2708,Missoula,MT,59808,46.9,-114.0
2709,Missouri City,TX,77459,29.5,-95.5
2710,Missouri City,TX,77459,29.6,-95.6
2711,Mitchell,SD,57301,43.7,-98.0
2712,Moberly,MO,65270,39.4,-92.4
2713,Mobile,AL,36606,30.7,-88.1
2714,Mobile,AL,36606,30.7,-88.1
2715,Mobile,AL,36608,30.7,-88.2
2716,Mobile,AL,36609,30.6,-88.2
2717,Mobile,AL,36609,30.6,-88.2
2718,Mobile,AL,36618,30.7,-88.2
2719,Mobile,AL,36619,30.6,-88.2
2720,Mobile,AL,36695,30.6,-88.2
2721,Mobile,AL,36695,30.7,-88.2
2722,Mocksville,NC,27028,35.9,-80.6
2723,Modesto,CA,95350,37.7,-121.0
2724,Modesto,CA,95355,37.7,-121.0
2725,Modesto,CA,95356,37.7,-121.0
2726,Mohegan Lake,NY,10547,41.3,-73.9
2727,Moline,IL,61265,41.5,-90.5
2728,Monaca,PA,15061,40.7,-80.3
2729,Moncks Corner,SC,29461,33.2,-80.0
2730,Monett,MO,65708,36.9,-93.9
2731,Monona,WI,53713,43.0,-89.4
2732,Monroe,GA,30655,33.8,-83.7
2733,Monroe,LA,71201,32.5,-92.1
2734,Monroe,LA,71201,32.5,-92.1
2735,Monroe,LA,71203,32.5,-92.1
2736,Monroe,MI,48162,42.0,-83.4
2737,Monroe,NC,28110,35.0,-80.6
2738,Monroe,NY,10950,41.3,-74.1
2739,Monroe,WA,98272,47.9,-122.0
2740,Monroe,WI,53566,42.6,-89.7
2741,Monroeville,AL,36460,31.5,-87.3
2742,Montevideo,MN,56265,45.0,-95.7
2743,Montgomery,AL,36107,32.4,-86.3
2744,Montgomery,AL,36109,32.4,-86.3
2745,Montgomery,AL,36116,32.3,-86.2
2746,Montgomery,AL,36116,32.3,-86.2
2747,Montgomery,AL,36117,32.4,-86.1
2748,Montgomery,AL,36117,32.4,-86.2
2749,Montgomery,IL,60538,41.7,-88.4
2750,Montgomery,TX,77356,30.4,-95.7
2751,Monticello,AR,71655,33.6,-91.8
2752,Monticello,IN,47960,40.7,-86.8
2753,Monticello,KY,42633,36.9,-84.8
2754,Monticello,MN,55362,45.3,-93.8
2755,Monticello,NY,12701,41.7,-74.7
2756,Montoursville,PA,17754,41.3,-76.9
2757,Montrose,CO,81401,38.4,-107.9
2758,Monument,CO,80132,39.1,-104.9
2759,Moon Township,PA,15108,40.5,-80.2
2760,Moore,OK,73160,35.3,-97.5
2761,Moore,OK,73160,35.3,-97.5
2762,Moorefield,WV,26836,39.1,-79.0
2763,Mooresville,NC,28115,35.6,-80.8
2764,Mooresville,NC,28117,35.6,-80.9
2765,Moraine,OH,45439,39.7,-84.2
2766,Morehead,KY,40351,38.2,-83.5
2767,Morehead City,NC,28557,34.7,-76.8
2768,Moreno Valley,CA,92555,33.9,-117.2
2769,Morgan City,LA,70380,29.7,-91.3
2770,Morgan City,LA,70380,29.7,-91.2
2771,Morgan Hill,CA,95037,37.1,-121.7
2772,Morganfield,KY,42437,37.7,-87.9
2773,Morganton,NC,28655,35.7,-81.7
2774,Morganton,NC,28655,35.8,-81.7
2775,Morgantown,WV,26501,39.6,-80.0
2776,Morgantown,WV,26508,39.6,-80.0
2777,Morrilton,AR,72110,35.2,-92.7
2778,Morris,IL,60450,41.4,-88.4
2779,Morristown,TN,37813,36.2,-83.3
2780,Morristown,TN,37814,36.2,-83.4
2781,Morristown,TN,37814,36.2,-83.3
2782,Morristown,TN,37814,36.2,-83.3
2783,Morrisville,NC,27560,35.8,-78.8
2784,Morrisville,NC,27560,35.9,-78.8
2785,Morrow,GA,30260,33.6,-84.3
2786,Morton,IL,61550,40.6,-89.5
2787,Moscow,ID,83843,46.7,-117.0
2788,Moses Lake,WA,98837,47.1,-119.3
2789,Moulton,AL,35650,34.5,-87.3
2790,Moultrie,GA,31788,31.2,-83.8
2791,Moundsville,WV,26041,39.9,-80.7
2792,Mount Airy,MD,21771,39.4,-77.2
2793,Mount Airy,NC,27030,36.5,-80.6
2794,Mount Dora,FL,32757,28.8,-81.7
2795,Mount Juliet,TN,37122,36.2,-86.5
2796,Mount Olive,NC,28365,35.2,-78.1
2797,Mount Pleasant,IA,52641,41.0,-91.5
2798,Mount Pleasant,MI,48858,43.6,-84.8
2799,Mount Pleasant,PA,15666,40.1,-79.5
2800,Mount Pleasant,SC,29466,32.9,-79.8
2801,Mount Pleasant,TX,75455,33.1,-95.0
2802,Mount Pleasant,WI,53406,42.7,-87.8
2803,Mount Pocono,PA,18344,41.1,-75.4
2804,Mount Prospect,IL,60056,42.1,-87.9
2805,Mount Sterling,KY,40353,38.1,-84.0
2806,Mount Vernon,IL,62864,38.3,-89.0
2807,Mount Vernon,MO,65712,37.1,-93.8
2808,Mount Vernon,OH,43050,40.4,-82.4
2809,Mount Vernon,WA,98273,48.4,-122.3
2810,Mountain Grove,MO,65711,37.2,-92.3
2811,Mountain Home,AR,72653,36.4,-92.3
2812,Mountain Home,ID,83647,43.1,-115.7
2813,Mountain Iron,MN,55768,47.5,-92.6
2814,Mountain View,AR,72560,35.9,-92.1
2815,Mountain View,CA,94040,37.4,-122.1
2816,Mountain View,MO,65548,37.0,-91.7
2817,Mukwonago,WI,53149,42.9,-88.3
2818,Mulberry,FL,33860,27.9,-82.0
2819,Mullins,SC,29574,34.2,-79.3
2820,Muncie,IN,47302,40.2,-85.4
2821,Muncie,IN,47304,40.2,-85.4
2822,Murfreesboro,TN,37127,35.8,-86.4
2823,Murfreesboro,TN,37128,35.8,-86.4
2824,Murfreesboro,TN,37128,35.9,-86.5
2825,Murfreesboro,TN,37129,35.9,-86.4
2826,Murfreesboro,TN,37129,35.9,-86.4
2827,Murfreesboro,TN,37130,35.8,-86.3
2828,Murphy,NC,28906,35.1,-84.0
2829,Murphy,TX,75094,33.0,-96.6
2830,Murphysboro,IL,62966,37.8,-89.3
2831,Murray,KY,42071,36.6,-88.3
2832,Murray,UT,84117,40.6,-111.8
2833,Murrells Inlet,SC,29576,33.6,-79.0
2834,Murrieta,CA,92562,33.6,-117.2
2835,Muscatine,IA,52761,41.5,-91.0
2836,Muscle Shoals,AL,35661,34.7,-87.7
2837,Muskego,WI,53150,42.9,-88.1
2838,Muskegon,MI,49441,43.2,-86.3
2839,Muskegon,MI,49444,43.2,-86.2
2840,Muskogee,OK,74401,35.8,-95.4
2841,Mustang,OK,73064,35.4,-97.7
2842,Myrtle Beach,SC,29572,33.8,-78.8
2843,Myrtle Beach,SC,29575,33.6,-79.0
2844,Myrtle Beach,SC,29577,33.7,-78.9
2845,Myrtle Beach,SC,29577,33.7,-79.0
2846,Myrtle Beach,SC,29577,33.7,-78.9
2847,Myrtle Beach,SC,29577,33.7,-78.9
2848,Nacogdoches,TX,75961,31.6,-94.6
2849,Nacogdoches,TX,75965,31.7,-94.7
2850,Nampa,ID,83651,43.6,-116.6
2851,Nampa,ID,83686,43.5,-116.6
2852,Nampa,ID,83687,43.6,-116.5
2853,Napa,CA,94558,38.3,-122.3
2854,Napanoch,NY,12458,41.7,-74.4
2855,Naperville,IL,60564,41.7,-88.2
2856,Naples,FL,34105,26.2,-81.8
2857,Naples,FL,34109,26.3,-81.7
2858,Naples,FL,34110,26.3,-81.8
2859,Naples,FL,34112,26.1,-81.8
2860,Naples,FL,34114,26.1,-81.7
2861,Naples,FL,34114,26.1,-81.7
2862,Napoleon,OH,43545,41.4,-84.1
2863,Nashville,AR,71852,33.9,-93.9
2864,Nashville,NC,27856,36.0,-77.9
2865,Nashville,TN,37204,36.1,-86.8
2866,Nashville,TN,37207,36.2,-86.8
2867,Nashville,TN,37209,36.1,-86.9
2868,Nashville,TN,37211,36.0,-86.7
2869,Nashville,TN,37211,36.0,-86.7
2870,Nashville,TN,37211,36.1,-86.7
2871,Natchez,MS,39120,31.6,-91.4
2872,Natchitoches,LA,71457,31.8,-93.1
2873,National City,CA,91950,32.7,-117.1
2874,Natrona Heights,PA,15065,40.6,-79.7
2875,Naugatuck,CT,6770,41.5,-73.0
2876,Navarre,FL,32566,30.4,-86.9
2877,Navarre,FL,32566,30.4,-86.8
2878,Navasota,TX,77868,30.4,-96.1
2879,Nebraska City,NE,68410,40.7,-95.9
2880,Neenah,WI,54956,44.2,-88.5
2881,Neosho,MO,64850,36.8,-94.4
2882,Neptune,NJ,7753,40.2,-74.1
2883,Nevada,MO,64772,37.8,-94.3
2884,New Albany,IN,47150,38.3,-85.8
2885,New Albany,MS,38652,34.5,-89.0
2886,New Berlin,WI,53151,43.0,-88.1
2887,New Bern,NC,28562,35.1,-77.1
2888,New Bern,NC,28563,35.1,-77.1
2889,New Boston,OH,45662,38.8,-82.9
2890,New Boston,TX,75570,33.5,-94.4
2891,New Braunfels,TX,78130,29.7,-98.1
2892,New Caney,TX,77357,30.2,-95.2
2893,New Castle,DE,19720,39.7,-75.6
2894,New Castle,IN,47362,39.9,-85.4
2895,New Castle,PA,16101,41.0,-80.4
2896,New Hartford,NY,13413,43.1,-75.3
2897,New Haven,CT,6513,41.3,-72.9
2898,New Hudson,MI,48165,42.5,-83.6
2899,New Iberia,LA,70560,30.0,-91.8
2900,New Iberia,LA,70563,30.0,-91.8
2901,New Lenox,IL,60451,41.5,-88.0
2902,New London,WI,54961,44.4,-88.7
2903,New Martinsville,WV,26155,39.7,-80.9
2904,New Milford,CT,6776,41.6,-73.4
2905,New Orleans,LA,70114,29.9,-90.0
2906,New Orleans,LA,70126,30.0,-90.0
2907,New Orleans,LA,70128,30.0,-90.0
2908,New Orleans,LA,70130,29.9,-90.1
2909,New Philadelphia,OH,44663,40.5,-81.5
2910,New Port Richey,FL,34654,28.3,-82.7
2911,New Port Richey,FL,34655,28.2,-82.7
2912,New Richmond,WI,54017,45.1,-92.5
2913,New Roads,LA,70760,30.7,-91.5
2914,New Smyrna Beach,FL,32168,29.0,-81.0
2915,New Tazewell,TN,37825,36.4,-83.6
2916,New Ulm,MN,56073,44.3,-94.5
2917,Newark,NY,14513,43.1,-77.1
2918,Newark,OH,43055,40.1,-82.4
2919,Newberry,SC,29108,34.3,-81.6
2920,Newburgh,IN,47630,38.0,-87.4
2921,Newburgh,NY,12550,41.5,-74.1
2922,Newcastle,OK,73065,35.3,-97.6
2923,Newington,CT,6111,41.7,-72.7
2924,Newington,NH,3801,43.1,-70.8
2925,Newnan,GA,30265,33.4,-84.7
2926,Newport,AR,72112,35.6,-91.3
2927,Newport,NC,28570,34.8,-76.9
2928,Newport,OR,97365,44.7,-124.1
2929,Newport,RI,2840,41.5,-71.3
2930,Newport,TN,37821,35.9,-83.2
2931,Newport News,VA,23601,37.1,-76.5
2932,Newport News,VA,23602,37.1,-76.5
2933,Newport News,VA,23605,37.0,-76.4
2934,Newton,IA,50208,41.7,-93.0
2935,Newton,KS,67114,38.0,-97.3
2936,Newton,MS,39345,32.3,-89.1
2937,Newton,NC,28658,35.7,-81.2
2938,Newton,NJ,7860,41.1,-74.7
2939,Niagara Falls,NY,14304,43.1,-79.0
2940,Niceville,FL,32578,30.5,-86.5
2941,Nicholasville,KY,40356,37.9,-84.6
2942,Niles,IL,60714,42.0,-87.8
2943,Niles,IL,60714,42.1,-87.8
2944,Niles,MI,49120,41.8,-86.2
2945,Nixa,MO,65714,37.1,-93.3
2946,Noblesville,IN,46060,40.0,-86.0
2947,Nogales,AZ,85621,31.4,-110.9
2948,Norcross,GA,30093,33.9,-84.2
2949,Norfolk,NE,68701,42.0,-97.4
2950,Norfolk,VA,23502,36.9,-76.2
2951,Norfolk,VA,23502,36.9,-76.2
2952,Norfolk,VA,23505,36.9,-76.3
2953,Norfolk,VA,23518,36.9,-76.2
2954,Normal,IL,61761,40.5,-88.9
2955,Norman,OK,73069,35.2,-97.5
2956,Norman,OK,73069,35.2,-97.5
2957,Norman,OK,73071,35.2,-97.4
2958,Norman,OK,73071,35.2,-97.4
2959,Norman,OK,73071,35.2,-97.4
2960,Norristown,PA,19401,40.1,-75.3
2961,Norristown,PA,19403,40.1,-75.4
2962,North Adams,MA,1247,42.7,-73.1
2963,North Attleboro,MA,2760,41.9,-71.4
2964,North Augusta,SC,29841,33.5,-82.0
2965,North Augusta,SC,29860,33.6,-81.9
2966,North Bergen,NJ,7047,40.8,-74.0
2967,North Brunswick,NJ,8902,40.5,-74.5
2968,North Canton,OH,44720,40.9,-81.4
2969,North Charleston,SC,29406,32.9,-80.0
2970,North Charleston,SC,29418,32.9,-80.0
2971,North Chesterfield,VA,23234,37.4,-77.5
2972,North Chesterfield,VA,23234,37.4,-77.5
2973,North Conway,NH,3860,44.0,-71.1
2974,North Dartmouth,MA,2747,41.6,-71.0
2975,North East,MD,21901,39.6,-76.0
2976,North Fort Myers,FL,33903,26.7,-81.9
2977,North Highlands,CA,95660,38.6,-121.4
2978,North Huntingdon,PA,15642,40.3,-79.7
2979,North Kingstown,RI,2852,41.6,-71.5
2980,North Las Vegas,NV,89031,36.3,-115.2
2981,North Las Vegas,NV,89032,36.2,-115.2
2982,North Las Vegas,NV,89032,36.2,-115.2
2983,North Las Vegas,NV,89081,36.3,-115.1
2984,North Lauderdale,FL,33068,26.2,-80.2
2985,North Little Rock,AR,72113,34.8,-92.4
2986,North Little Rock,AR,72117,34.8,-92.2
2987,North Logan,UT,84341,41.8,-111.8
2988,North Miami Beach,FL,33162,25.9,-80.2
2989,North Myrtle Beach,SC,29582,33.8,-78.7
2990,North Olmsted,OH,44070,41.4,-81.9
2991,North Oxford,MA,1537,42.2,-71.9
2992,North Platte,NE,69101,41.1,-100.8
2993,North Port,FL,34287,27.0,-82.2
2994,North Port,FL,34287,27.1,-82.2
2995,North Reading,MA,1864,42.6,-71.1
2996,North Richland Hills,TX,76180,32.8,-97.2
2997,North Richland Hills,TX,76182,32.9,-97.2
2998,North Smithfield,RI,2896,42.0,-71.5
2999,North Tonawanda,NY,14120,43.1,-78.8
3000,North Vernon,IN,47265,39.0,-85.6
3001,North Versailles,PA,15137,40.4,-79.8
3002,North Windham,CT,6256,41.7,-72.2
3003,Northampton,MA,1060,42.3,-72.6
3004,Northborough,MA,1532,42.3,-71.7
3005,Northglenn,CO,80233,39.9,-105.0
3006,Northlake,IL,60164,41.9,-87.9
3007,Northport,AL,35476,33.2,-87.6
3008,Northport,AL,35476,33.2,-87.6
3009,Norton,VA,24273,37.0,-82.6
3010,Norwalk,CA,90650,33.9,-118.1
3011,Norwalk,CT,6851,41.2,-73.4
3012,Norwalk,CT,6854,41.1,-73.4
3013,Norwalk,OH,44857,41.3,-82.6
3014,Norwich,CT,6360,41.5,-72.1
3015,Norwich,NY,13815,42.5,-75.5
3016,Nottingham,MD,21236,39.4,-76.5
3017,Novi,MI,48375,42.5,-83.5
3018,O Fallon,IL,62269,38.6,-90.0
3019,O Fallon,MO,63366,38.8,-90.7
3020,Oak Grove,KY,42262,36.7,-87.4
3021,Oak Grove,LA,71263,32.9,-91.4
3022,Oak Grove,MO,64075,39.0,-94.1
3023,Oak Harbor,WA,98277,48.3,-122.7
3024,Oak Park Heights,MN,55082,45.0,-92.8
3025,Oak Ridge,TN,37830,36.0,-84.3
3026,Oakdale,LA,71463,30.8,-92.7
3027,Oakland,MD,21550,39.4,-79.4
3028,Oakland,TN,38060,35.2,-89.5
3029,Oakwood,GA,30566,34.2,-83.9
3030,Oberlin,OH,44074,41.3,-82.2
3031,Ocala,FL,34470,29.2,-82.1
3032,Ocala,FL,34471,29.2,-82.2
3033,Ocala,FL,34472,29.1,-82.0
3034,Ocala,FL,34476,29.1,-82.3
3035,Ocala,FL,34481,29.1,-82.3
3036,Ocean Springs,MS,39564,30.4,-88.8
3037,Ocean Springs,MS,39564,30.4,-88.8
3038,Oceanside,CA,92054,33.2,-117.3
3039,Oceanside,CA,92054,33.2,-117.4
3040,Oceanside,CA,92056,33.2,-117.3
3041,Oceanside,CA,92057,33.2,-117.3
3042,Ocoee,FL,34761,28.5,-81.5
3043,Odessa,TX,79762,31.9,-102.3
3044,Odessa,TX,79763,31.9,-102.4
3045,Ogallala,NE,69153,41.1,-101.7
3046,Ogden,UT,84401,41.2,-112.0
3047,Ogdensburg,NY,13669,44.7,-75.5
3048,Okeechobee,FL,34974,27.2,-80.8
3049,Okemos,MI,48864,42.7,-84.4
3050,Oklahoma City,OK,73107,35.5,-97.6
3051,Oklahoma City,OK,73109,35.4,-97.5
3052,Oklahoma City,OK,73115,35.4,-97.4
3053,Oklahoma City,OK,73118,35.5,-97.5
3054,Oklahoma City,OK,73119,35.4,-97.5
3055,Oklahoma City,OK,73127,35.5,-97.6
3056,Oklahoma City,OK,73132,35.6,-97.7
3057,Oklahoma City,OK,73134,35.6,-97.5
3058,Oklahoma City,OK,73135,35.4,-97.4
3059,Oklahoma City,OK,73139,35.4,-97.5
3060,Oklahoma City,OK,73141,35.5,-97.4
3061,Oklahoma City,OK,73149,35.4,-97.5
3062,Oklahoma City,OK,73159,35.4,-97.6
3063,Oklahoma City,OK,73162,35.6,-97.6
3064,Oklahoma City,OK,73170,35.3,-97.5
3065,Oklahoma City,OK,73170,35.3,-97.6
3066,Okmulgee,OK,74447,35.6,-96.0
3067,Olathe,KS,66061,38.9,-94.8
3068,Olathe,KS,66062,38.9,-94.8
3069,Olathe,KS,66062,38.9,-94.8
3070,Old Bridge,NJ,8857,40.4,-74.3
3071,Old Bridge,NJ,8857,40.4,-74.3
3072,Old Saybrook,CT,6475,41.3,-72.4
3073,Oldsmar,FL,34677,28.0,-82.7
3074,Olean,NY,14760,42.1,-78.5
3075,Olive Branch,MS,38654,35.0,-89.8
3076,Olney,IL,62450,38.7,-88.1
3077,Olympia Fields,IL,60461,41.5,-87.7
3078,Omaha,NE,68104,41.3,-96.0
3079,Omaha,NE,68116,41.3,-96.2
3080,Omaha,NE,68117,41.2,-96.0
3081,Omaha,NE,68124,41.2,-96.0
3082,Omaha,NE,68130,41.2,-96.2
3083,Omaha,NE,68131,41.3,-96.0
3084,Omaha,NE,68134,41.3,-96.1
3085,Omaha,NE,68134,41.3,-96.1
3086,Omaha,NE,68135,41.2,-96.2
3087,Omaha,NE,68137,41.2,-96.1
3088,Omaha,NE,68164,41.3,-96.1
3089,Omak,WA,98841,48.4,-119.5
3090,Onalaska,WI,54650,43.9,-91.2
3091,Oneida,NY,13421,43.1,-75.7
3092,Oneida,TN,37841,36.5,-84.5
3093,Oneonta,AL,35121,34.0,-86.4
3094,Oneonta,NY,13820,42.4,-75.0
3095,Onley,VA,23418,37.7,-75.7
3096,Ontario,CA,91762,34.1,-117.7
3097,Ontario,OH,44906,40.8,-82.6
3098,Ontario,OR,97914,44.0,-116.9
3099,Ooltewah,TN,37363,35.1,-85.1
3100,Opelika,AL,36801,32.6,-85.4
3101,Opelousas,LA,70570,30.5,-92.1
3102,Opelousas,LA,70570,30.5,-92.1
3103,Orange,CA,92865,33.8,-117.8
3104,Orange,MA,1364,42.6,-72.3
3105,Orange Beach,AL,36561,30.3,-87.6
3106,Orange City,FL,32763,28.9,-81.3
3107,Orange Park,FL,32003,30.1,-81.7
3108,Orange Park,FL,32065,30.1,-81.8
3109,Orangeburg,SC,29115,33.5,-80.9
3110,Orangeburg,SC,29118,33.5,-80.9
3111,Orangevale,CA,95662,38.7,-121.2
3112,Oregon,OH,43616,41.6,-83.5
3113,Orem,UT,84058,40.3,-111.7
3114,Orland Hills,IL,60487,41.6,-87.8
3115,Orlando,FL,32805,28.5,-81.4
3116,Orlando,FL,32806,28.5,-81.4
3117,Orlando,FL,32807,28.6,-81.3
3118,Orlando,FL,32808,28.6,-81.4
3119,Orlando,FL,32810,28.6,-81.4
3120,Orlando,FL,32810,28.6,-81.5
3121,Orlando,FL,32811,28.5,-81.5
3122,Orlando,FL,32817,28.6,-81.2
3123,Orlando,FL,32818,28.5,-81.5
3124,Orlando,FL,32819,28.4,-81.5
3125,Orlando,FL,32819,28.4,-81.4
3126,Orlando,FL,32822,28.5,-81.3
3127,Orlando,FL,32822,28.5,-81.3
3128,Orlando,FL,32822,28.5,-81.3
3129,Orlando,FL,32825,28.5,-81.3
3130,Orlando,FL,32825,28.5,-81.3
3131,Orlando,FL,32828,28.5,-81.2
3132,Orlando,FL,32828,28.5,-81.1
3133,Orlando,FL,32832,28.4,-81.2
3134,Orlando,FL,32835,28.5,-81.5
3135,Orlando,FL,32837,28.4,-81.4
3136,Orlando,FL,32837,28.4,-81.4
3137,Orlando,FL,32837,28.4,-81.4
3138,Orlando,FL,32839,28.5,-81.4
3139,Ormond Beach,FL,32174,29.3,-81.1
3140,Oro Valley,AZ,85704,32.4,-111.0
3141,Oro Valley,AZ,85755,32.4,-110.9
3142,Oroville,CA,95965,39.5,-121.6
3143,Osage Beach,MO,65065,38.1,-92.6
3144,Osceola,AR,72370,35.7,-90.0
3145,Osceola,IA,50213,41.0,-93.8
3146,Oshkosh,WI,54904,44.0,-88.6
3147,Oskaloosa,IA,52577,41.3,-92.7
3148,Osprey,FL,34229,27.2,-82.5
3149,Oswego,IL,60543,41.7,-88.3
3150,Oswego,NY,13126,43.5,-76.5
3151,Othello,WA,99344,46.8,-119.1
3152,Ottawa,IL,61350,41.4,-88.8
3153,Ottawa,KS,66067,38.6,-95.3
3154,Ottawa,OH,45875,41.0,-84.0
3155,Ottumwa,IA,52501,41.0,-92.5
3156,Overland Park,KS,66204,39.0,-94.7
3157,Overland Park,KS,66210,38.9,-94.7
3158,Overland Park,KS,66212,38.9,-94.7
3159,Overland Park,KS,66212,39.0,-94.7
3160,Overland Park,KS,66223,38.8,-94.7
3161,Oviedo,FL,32765,28.6,-81.2
3162,Oviedo,FL,32765,28.6,-81.3
3163,Owasso,OK,74055,36.3,-95.8
3164,Owasso,OK,74055,36.3,-95.8
3165,Owasso,OK,74055,36.3,-95.8
3166,Owatonna,MN,55060,44.1,-93.2
3167,Owens Cross Roads,AL,35763,34.7,-86.5
3168,Owensboro,KY,42301,37.7,-87.1
3169,Owensboro,KY,42303,37.8,-87.1
3170,Owensville,MO,65066,38.4,-91.5
3171,Owings Mills,MD,21117,39.4,-76.8
3172,Owosso,MI,48867,43.0,-84.1
3173,Oxford,AL,36203,33.6,-85.8
3174,Oxford,ME,4270,44.2,-70.5
3175,Oxford,MS,38655,34.4,-89.6
3176,Oxford,NC,27565,36.3,-78.6
3177,Oxford,OH,45056,39.5,-84.8
3178,Oxford,PA,19363,39.8,-76.0
3179,Oxnard,CA,93033,34.2,-119.2
3180,Oxnard,CA,93036,34.2,-119.2
3181,Oxnard,CA,93036,34.2,-119.2
3182,Ozark,AL,36360,31.4,-85.7
3183,Ozark,AR,72949,35.5,-93.8
3184,Ozark,MO,65721,37.0,-93.2
3185,Paducah,KY,42001,37.1,-88.7
3186,Paducah,KY,42003,37.1,-88.6
3187,Page,AZ,86040,36.9,-111.5
3188,Pagosa Springs,CO,81147,37.3,-107.1
3189,Pahrump,NV,89048,36.2,-116.0
3190,Painted Post,NY,14870,42.2,-77.1
3191,Paintsville,KY,41240,37.8,-82.8
3192,Palatine,IL,60074,42.1,-88.0
3193,Palatka,FL,32177,29.6,-81.7
3194,Palestine,TX,75801,31.7,-95.6
3195,Palm Bay,FL,32907,28.0,-80.6
3196,Palm Coast,FL,32164,29.5,-81.2
3197,Palm Desert,CA,92211,33.8,-116.4
3198,Palm Desert,CA,92260,33.7,-116.4
3199,Palm Harbor,FL,34684,28.1,-82.7
3200,Palm Harbor,FL,34685,28.1,-82.7
3201,Palm Springs,CA,92264,33.8,-116.5
3202,Palm Springs,FL,33461,26.6,-80.1
3203,Palm Springs Village,FL,33406,26.7,-80.1
3204,Palmdale,CA,93551,34.6,-118.1
3205,Palmdale,CA,93551,34.6,-118.2
3206,Palmdale,CA,93552,34.6,-118.0
3207,Palmetto,FL,34221,27.5,-82.6
3208,Palmhurst,TX,78573,26.3,-98.3
3209,Palmyra,ME,4965,44.8,-69.3
3210,Palmyra,PA,17078,40.3,-76.6
3211,Pampa,TX,79065,35.6,-101.0
3212,Panama City,FL,32405,30.2,-85.7
3213,Panama City Beach,FL,32407,30.2,-85.8
3214,Panama City Beach,FL,32413,30.2,-85.9
3215,Panorama City,CA,91402,34.2,-118.4
3216,Panorama City,CA,91402,34.2,-118.4
3217,Pantego,TX,76013,32.7,-97.2
3218,Paola,KS,66071,38.6,-94.9
3219,Paoli,IN,47454,38.6,-86.5
3220,Papillion,NE,68133,41.2,-96.0
3221,Paragould,AR,72450,36.0,-90.5
3222,Paragould,AR,72450,36.1,-90.5
3223,Paramount,CA,90723,33.9,-118.1
3224,Paris,AR,72855,35.3,-93.7
3225,Paris,IL,61944,39.6,-87.7
3226,Paris,KY,40361,38.2,-84.3
3227,Paris,TN,38242,36.3,-88.3
3228,Paris,TX,75462,33.7,-95.5
3229,Park City,UT,84098,40.7,-111.5
3230,Park Rapids,MN,56470,46.9,-95.0
3231,Parker,AZ,85344,34.2,-114.3
3232,Parker,CO,80134,39.5,-104.8
3233,Parkersburg,WV,26101,39.2,-81.5
3234,Parkesburg,PA,19365,40.0,-75.9
3235,Parma,OH,44129,41.4,-81.7
3236,Parsons,KS,67357,37.4,-95.3
3237,Pasadena,FL,33707,27.8,-82.7
3238,Pasadena,MD,21122,39.1,-76.6
3239,Pasadena,TX,77505,29.6,-95.2
3240,Pasadena,TX,77506,29.7,-95.2
3241,Pascagoula,MS,39581,30.4,-88.5
3242,Pasco,WA,99301,46.3,-119.2
3243,Paso Robles,CA,93446,35.6,-120.7
3244,Pass Christian,MS,39571,30.3,-89.2
3245,Patterson,CA,95363,37.5,-121.1
3246,Pauls Valley,OK,73075,34.7,-97.2
3247,Paw Paw,MI,49079,42.2,-85.9
3248,Payson,AZ,85541,34.2,-111.3
3249,Payson,UT,84651,40.0,-111.8
3250,Pea Ridge,AR,72751,36.4,-94.1
3251,Peachtree City,GA,30269,33.4,-84.6
3252,Pearisburg,VA,24134,37.3,-80.7
3253,Pearl,MS,39208,32.3,-90.0
3254,Pearl City,HI,96782,21.4,-158.0
3255,Pearland,TX,77581,29.5,-95.2
3256,Pearland,TX,77581,29.6,-95.3
3257,Pearland,TX,77584,29.6,-95.4
3258,Pearland,TX,77584,29.6,-95.4
3259,Pearsall,TX,78061,28.9,-99.1
3260,Pecos,TX,79772,31.4,-103.5
3261,Pekin,IL,61554,40.5,-89.6
3262,Pelham,AL,35124,33.3,-86.8
3263,Pell City,AL,35125,33.6,-86.3
3264,Pella,IA,50219,41.4,-92.9
3265,Pembroke,NC,28372,34.7,-79.2
3266,Pembroke Pines,FL,33027,26.0,-80.3
3267,Pembroke Pines,FL,33029,26.0,-80.4
3268,Pendleton,OR,97801,45.7,-118.8
3269,Penitas,TX,78576,26.2,-98.4
3270,Pennsville,NJ,8070,39.6,-75.5
3271,Pensacola,FL,32504,30.5,-87.2
3272,Pensacola,FL,32506,30.4,-87.4
3273,Pensacola,FL,32506,30.4,-87.3
3274,Pensacola,FL,32507,30.4,-87.3
3275,Pensacola,FL,32514,30.5,-87.2
3276,Pensacola,FL,32526,30.5,-87.3
3277,Pensacola,FL,32534,30.5,-87.3
3278,Pensacola,FL,32534,30.5,-87.3
3279,Peoria,AZ,85345,33.6,-112.2
3280,Peoria,AZ,85381,33.6,-112.2
3281,Peoria,AZ,85382,33.7,-112.3
3282,Peoria,IL,61604,40.7,-89.6
3283,Peoria,IL,61615,40.8,-89.6
