,latitude,longitude,state,store_count
1772,36.7,-78.9,VA,1
1773,36.7,-78.1,VA,1
1774,36.7,-77.5,VA,1
1775,36.7,-77.0,VA,1
1776,36.7,-76.6,VA,1
1777,36.7,-76.3,VA,2
1778,36.7,-76.2,VA,2
1779,36.8,-119.9,CA,1
1780,36.8,-119.8,CA,3
1781,36.8,-119.7,CA,4
1782,36.8,-114.1,NV,1
1783,36.8,-108.2,NM,1
1784,36.8,-98.6,OK,1
1785,36.8,-97.3,OK,1
1786,36.8,-94.4,MO,1
1787,36.8,-90.4,MO,2
1788,36.8,-90.0,MO,1
1789,36.8,-87.5,KY,1
1790,36.8,-86.9,KY,1
1791,36.8,-83.3,KY,1
1792,36.8,-81.5,VA,1
1793,36.8,-76.4,VA,1
1794,36.8,-76.3,VA,1
1795,36.8,-76.2,VA,2
1796,36.8,-76.1,VA,5
1797,36.8,-76.0,VA,2
1798,36.9,-111.5,AZ,1
1799,36.9,-94.9,OK,1
1800,36.9,-93.9,MO,1
1801,36.9,-93.7,MO,1
1802,36.9,-89.6,MO,1
1803,36.9,-88.4,KY,1
1804,36.9,-87.5,KY,1
1805,36.9,-86.4,KY,1
1806,36.9,-84.8,KY,1
1807,36.9,-83.9,KY,1
1808,36.9,-82.8,VA,1
1809,36.9,-82.0,VA,1
1810,36.9,-76.4,VA,1
1811,36.9,-76.3,VA,1
1812,36.9,-76.2,VA,3
1813,37.0,-121.6,CA,1
1814,37.0,-120.1,CA,1
1815,37.0,-100.9,KS,1
1816,37.0,-95.6,KS,1
1817,37.0,-93.2,MO,1
1818,37.0,-92.7,MO,1
1819,37.0,-91.7,MO,1
1820,37.0,-86.5,KY,1
1821,37.0,-85.9,KY,1
1822,37.0,-84.1,KY,1
1823,37.0,-82.6,VA,1
1824,37.0,-81.1,VA,1
1825,37.0,-79.9,VA,1
1826,37.0,-76.4,VA,3
1827,37.1,-121.7,CA,1
1828,37.1,-120.9,CA,1
1829,37.1,-113.6,UT,1
1830,37.1,-113.5,UT,1
1831,37.1,-104.5,CO,1
1832,37.1,-100.9,KS,1
1833,37.1,-97.0,KS,1
1834,37.1,-94.5,MO,6
1835,37.1,-94.3,MO,1
1836,37.1,-93.8,MO,1
1837,37.1,-93.5,MO,1
1838,37.1,-93.3,MO,4
1839,37.1,-88.7,KY,1
1840,37.1,-88.6,KY,1
1841,37.1,-87.9,KY,1
1842,37.1,-85.3,KY,1
1843,37.1,-84.6,KY,1
1844,37.1,-84.1,KY,1
1845,37.1,-83.8,KY,1
1846,37.1,-82.8,KY,1
1847,37.1,-81.7,VA,1
1848,37.1,-80.7,VA,1
1849,37.1,-79.3,VA,1
1850,37.1,-78.0,VA,1
1851,37.1,-76.5,VA,3
1852,37.2,-113.4,UT,1
1853,37.2,-107.9,CO,1
1854,37.2,-97.0,KS,1
1855,37.2,-95.7,KS,1
1856,37.2,-93.4,MO,2
1857,37.2,-93.3,MO,5
1858,37.2,-93.2,MO,1
1859,37.2,-92.3,MO,1
1860,37.2,-81.3,VA,1
1861,37.2,-80.6,VA,1
1862,37.2,-80.4,VA,1
1863,37.2,-80.0,VA,1
1864,37.2,-77.4,VA,2
1865,37.3,-122.0,CA,2
1866,37.3,-121.9,CA,3
1867,37.3,-121.8,CA,1
1868,37.3,-120.6,CA,1
1869,37.3,-120.5,CA,1
1870,37.3,-108.6,CO,1
1871,37.3,-107.1,CO,1
1872,37.3,-97.4,KS,1
1873,37.3,-92.9,MO,1
1874,37.3,-92.0,MO,1
1875,37.3,-89.6,MO,1
1876,37.3,-89.5,MO,1
1877,37.3,-87.5,KY,1
1878,37.3,-87.1,KY,1
1879,37.3,-85.4,KY,1
1880,37.3,-83.2,KY,1
1881,37.3,-82.1,VA,1
1882,37.3,-80.7,VA,1
1883,37.3,-80.1,VA,1
1884,37.3,-80.0,VA,1
1885,37.3,-79.9,VA,3
1886,37.3,-79.5,VA,1
1887,37.3,-79.3,VA,1
1888,37.3,-78.4,VA,1
1889,37.3,-76.8,VA,1
1890,37.3,-76.7,VA,1
1891,37.4,-122.1,CA,1
1892,37.4,-122.0,CA,1
1893,37.4,-121.9,CA,1
1894,37.4,-95.3,KS,1
1895,37.4,-94.7,KS,2
1896,37.4,-89.6,MO,1
1897,37.4,-86.9,KY,1
1898,37.4,-81.0,WV,1
1899,37.4,-79.3,VA,1
1900,37.4,-79.2,VA,2
1901,37.4,-78.8,VA,1
1902,37.4,-77.7,VA,1
1903,37.4,-77.6,VA,1
1904,37.4,-77.5,VA,3
1905,37.4,-76.5,VA,1
1906,37.5,-122.0,CA,1
1907,37.5,-121.9,CA,1
1908,37.5,-121.1,CA,1
1909,37.5,-120.9,CA,1
1910,37.5,-120.8,CA,1
1911,37.5,-105.9,CO,1
1912,37.5,-97.2,KS,1
1913,37.5,-94.3,MO,1
1914,37.5,-89.2,IL,1
1915,37.5,-86.3,KY,1
1916,37.5,-84.6,KY,1
1917,37.5,-82.5,KY,1
1918,37.5,-79.1,VA,1
1919,37.5,-77.8,VA,1
1920,37.5,-77.6,VA,1
1921,37.5,-77.5,VA,1
1922,37.5,-77.4,VA,1
1923,37.6,-122.1,CA,1
1924,37.6,-120.9,CA,1
1925,37.6,-98.7,KS,1
1926,37.6,-97.4,KS,1
1927,37.6,-97.3,KS,2
1928,37.6,-93.4,MO,1
1929,37.6,-93.1,MO,1
1930,37.6,-91.5,MO,1
1931,37.6,-90.3,MO,1
1932,37.6,-85.3,KY,1
1933,37.6,-84.8,KY,1
1934,37.6,-84.3,KY,1
1935,37.6,-83.4,KY,1
1936,37.6,-77.6,VA,1
1937,37.6,-77.5,VA,4
1938,37.6,-77.4,VA,1
1939,37.7,-122.2,CA,1
1940,37.7,-122.1,CA,1
1941,37.7,-121.9,CA,3
1942,37.7,-121.8,CA,1
1943,37.7,-121.0,CA,3
1944,37.7,-113.1,UT,1
1945,37.7,-97.6,KS,1
1946,37.7,-97.5,KS,2
1947,37.7,-97.4,KS,2
1948,37.7,-97.2,KS,2
1949,37.7,-97.0,KS,1
1950,37.7,-95.5,KS,1
1951,37.7,-92.6,MO,1
1952,37.7,-89.9,MO,1
1953,37.7,-89.2,IL,1
1954,37.7,-89.0,IL,1
1955,37.7,-88.5,IL,1
1956,37.7,-87.9,KY,1
1957,37.7,-87.1,KY,1
1958,37.7,-85.9,KY,1
1959,37.7,-84.8,KY,1
1960,37.7,-84.3,KY,1
1961,37.7,-82.8,KY,1
1962,37.7,-82.3,KY,1
1963,37.7,-77.6,VA,1
1964,37.7,-77.4,VA,1
1965,37.7,-76.4,VA,1
1966,37.7,-75.7,VA,1
1967,37.8,-121.5,CA,1
1968,37.8,-121.2,CA,1
1969,37.8,-100.0,KS,1
1970,37.8,-97.4,KS,1
1971,37.8,-96.9,KS,1
1972,37.8,-94.7,KS,1
1973,37.8,-94.3,MO,1
1974,37.8,-92.2,MO,1
1975,37.8,-90.4,MO,1
1976,37.8,-89.3,IL,1
1977,37.8,-89.0,IL,1
1978,37.8,-87.1,KY,1
1979,37.8,-86.4,KY,1
1980,37.8,-85.9,KY,2
1981,37.8,-85.4,KY,1
1982,37.8,-82.8,KY,1
1983,37.8,-81.2,WV,2
1984,37.8,-80.4,WV,1
1985,37.8,-80.0,VA,1
1986,37.8,-79.4,VA,1
1987,37.8,-77.5,VA,1
1988,37.9,-95.4,KS,1
1989,37.9,-91.8,MO,1
1990,37.9,-90.8,MO,1
1991,37.9,-90.5,MO,1
1992,37.9,-89.8,IL,1
1993,37.9,-87.6,KY,1
1994,37.9,-86.8,IN,1
1995,37.9,-84.6,KY,1
1996,37.9,-82.0,WV,1
1997,37.9,-76.9,VA,1
1998,38.0,-122.3,CA,1
1999,38.0,-122.1,CA,1
2000,38.0,-121.9,CA,1
2001,38.0,-121.8,CA,1
2002,38.0,-121.4,CA,1
2003,38.0,-121.3,CA,2
2004,38.0,-120.4,CA,1
2005,38.0,-103.6,CO,1
2006,38.0,-100.9,KS,1
2007,38.0,-100.8,KS,1
2008,38.0,-97.3,KS,1
2009,38.0,-92.7,MO,1
2010,38.0,-89.2,IL,1
2011,38.0,-88.9,IL,1
2012,38.0,-87.6,IN,2
2013,38.0,-87.5,IN,2
2014,38.0,-87.4,IN,1
2015,38.0,-85.7,KY,1
2016,38.0,-84.9,KY,1
2017,38.0,-84.6,KY,1
2018,38.0,-84.5,KY,2
2019,38.0,-84.4,KY,1
2020,38.0,-84.2,KY,1
2021,38.0,-81.1,WV,1
2022,38.0,-78.2,VA,1
2023,38.1,-122.3,CA,1
2024,38.1,-121.3,CA,1
2025,38.1,-102.6,CO,1
2026,38.1,-97.9,KS,1
2027,38.1,-92.6,MO,1
2028,38.1,-91.4,MO,1
2029,38.1,-89.7,IL,1
2030,38.1,-88.2,IL,1
2031,38.1,-87.3,IN,1
2032,38.1,-85.9,KY,1
2033,38.1,-85.8,KY,1
2034,38.1,-85.7,KY,2
2035,38.1,-85.6,KY,1
2036,38.1,-84.5,KY,1
2037,38.1,-84.0,KY,1
2038,38.1,-82.6,KY,1
2039,38.1,-79.0,VA,1
2040,38.1,-78.9,VA,2
2041,38.1,-78.5,VA,1
2042,38.1,-75.6,MD,1
2043,38.2,-122.3,CA,1
2044,38.2,-122.0,CA,1
2045,38.2,-104.7,CO,1
2046,38.2,-104.6,CO,1
2047,38.2,-91.2,MO,1
2048,38.2,-90.6,MO,1
2049,38.2,-90.4,MO,1
2050,38.2,-86.1,IN,1
2051,38.2,-85.9,KY,1
2052,38.2,-85.8,KY,1
2053,38.2,-85.7,KY,1
2054,38.2,-85.6,KY,1
2055,38.2,-85.5,KY,1
2056,38.2,-85.3,KY,1
2057,38.2,-84.9,KY,1
2058,38.2,-84.5,KY,1
2059,38.2,-84.3,KY,1
2060,38.2,-83.5,KY,1
2061,38.2,-81.5,WV,1
2062,38.2,-78.4,VA,1
2063,38.2,-77.5,VA,1
2064,38.3,-122.3,CA,1
2065,38.3,-122.0,CA,2
2066,38.3,-121.3,CA,1
2067,38.3,-104.7,CO,1
2068,38.3,-104.6,CO,1
2069,38.3,-94.4,MO,1
2070,38.3,-93.4,MO,1
2071,38.3,-92.6,MO,1
2072,38.3,-89.0,IL,1
2073,38.3,-87.6,IN,1
2074,38.3,-85.8,IN,2
2075,38.3,-85.6,KY,1
2076,38.3,-85.5,KY,2
2077,38.3,-84.5,KY,1
2078,38.3,-82.4,WV,1
2079,38.3,-81.7,WV,1
2080,38.3,-80.8,WV,1
2081,38.3,-77.5,VA,1
2082,38.3,-77.4,VA,1
2083,38.3,-76.5,MD,1
2084,38.3,-75.6,MD,1
2085,38.3,-75.2,MD,1
2086,38.4,-122.7,CA,2
2087,38.4,-122.0,CA,2
2088,38.4,-121.4,CA,3
2089,38.4,-120.8,CA,1
2090,38.4,-107.9,CO,1
2091,38.4,-105.2,CO,1
2092,38.4,-98.8,KS,1
2093,38.4,-97.6,KS,1
2094,38.4,-96.2,KS,1
2095,38.4,-93.8,MO,1
2096,38.4,-92.9,MO,1
2097,38.4,-91.5,MO,1
2098,38.4,-91.0,MO,1
2099,38.4,-90.4,MO,1
2100,38.4,-90.2,IL,1
2101,38.4,-88.4,IL,1
2102,38.4,-87.6,IN,1
2103,38.4,-86.9,IN,1
2104,38.4,-85.4,KY,1
2105,38.4,-84.3,KY,1
2106,38.4,-82.7,KY,1
2107,38.4,-82.5,OH,1
2108,38.4,-82.4,WV,1
2109,38.4,-82.3,WV,1
2110,38.4,-82.0,WV,1
2111,38.4,-81.8,WV,1
2112,38.4,-78.9,VA,3
2113,38.4,-77.8,VA,1
2114,38.4,-77.5,VA,1
2115,38.4,-77.1,VA,1
2116,38.4,-75.6,MD,1
2117,38.5,-122.8,CA,1
2118,38.5,-121.8,CA,1
2119,38.5,-121.5,CA,2
2120,38.5,-121.4,CA,2
2121,38.5,-106.0,CO,1
2122,38.5,-92.1,MO,1
2123,38.5,-91.0,MO,1
2124,38.5,-90.7,MO,1
2125,38.5,-90.5,MO,1
2126,38.5,-90.4,MO,1
2127,38.5,-90.3,MO,1
2128,38.5,-89.9,IL,1
2129,38.5,-89.2,IL,1
2130,38.5,-82.7,KY,1
2131,38.5,-78.0,VA,1
2132,38.5,-77.5,VA,1
2133,38.5,-77.4,VA,1
2134,38.5,-76.6,MD,1
2135,38.6,-121.6,CA,1
2136,38.6,-121.5,CA,1
2137,38.6,-121.4,CA,2
2138,38.6,-121.3,CA,1
2139,38.6,-106.9,CO,1
2140,38.6,-95.3,KS,1
2141,38.6,-94.9,KS,1
2142,38.6,-92.2,MO,1
2143,38.6,-90.5,MO,1
2144,38.6,-90.4,MO,1
2145,38.6,-90.3,MO,2
2146,38.6,-90.2,IL,1
2147,38.6,-90.0,IL,1
2148,38.6,-89.4,IL,1
2149,38.6,-89.0,IL,1
2150,38.6,-87.2,IN,1
2151,38.6,-86.5,IN,1
2152,38.6,-86.1,IN,1
2153,38.6,-83.8,KY,1
2154,38.6,-78.8,VA,1
2155,38.6,-77.3,VA,2
2156,38.6,-77.0,MD,1
2157,38.6,-76.9,MD,1
2158,38.6,-76.1,MD,1
2159,38.7,-121.8,CA,2
2160,38.7,-121.7,CA,1
2161,38.7,-121.4,CA,1
2162,38.7,-121.3,CA,5
2163,38.7,-121.2,CA,3
2164,38.7,-120.8,CA,1
2165,38.7,-112.1,UT,1
2166,38.7,-108.1,CO,1
2167,38.7,-104.7,CO,1
2168,38.7,-94.4,MO,1
2169,38.7,-93.3,MO,1
2170,38.7,-90.6,MO,2
2171,38.7,-90.4,MO,1
2172,38.7,-90.1,IL,1
2173,38.7,-90.0,IL,2
2174,38.7,-88.5,IL,1
2175,38.7,-88.1,IL,1
2176,38.7,-87.7,IL,1
2177,38.7,-87.5,IN,1
2178,38.7,-85.8,IN,1
2179,38.7,-85.1,KY,1
2180,38.7,-84.6,KY,1
2181,38.7,-80.7,WV,1
2182,38.7,-78.5,VA,1
2183,38.7,-77.8,VA,1
2184,38.7,-77.1,VA,1
2185,38.7,-76.7,MD,1
2186,38.7,-75.6,DE,1
2187,38.7,-75.4,DE,1
2188,38.7,-75.1,DE,1
2189,38.8,-121.3,CA,1
2190,38.8,-121.2,CA,2
2191,38.8,-104.8,CO,4
2192,38.8,-104.7,CO,1
2193,38.8,-97.6,KS,1
2194,38.8,-94.9,KS,1
2195,38.8,-94.7,KS,1
2196,38.8,-94.5,MO,1
2197,38.8,-93.7,MO,1
2198,38.8,-91.1,MO,1
2199,38.8,-90.9,MO,1
2200,38.8,-90.8,MO,1
2201,38.8,-90.7,MO,1
2202,38.8,-90.6,MO,2
2203,38.8,-90.5,MO,1
2204,38.8,-90.3,MO,2
2205,38.8,-90.0,IL,1
2206,38.8,-89.7,IL,1
2207,38.8,-85.4,IN,1
2208,38.8,-83.6,OH,1
2209,38.8,-82.9,OH,1
2210,38.8,-82.2,OH,1
2211,38.8,-81.7,WV,1
2212,38.8,-81.4,WV,1
2213,38.8,-77.6,VA,1
2214,38.8,-77.5,VA,1
2215,38.8,-77.4,VA,1
2216,38.8,-77.3,VA,2
2217,38.8,-77.1,VA,2
2218,38.8,-76.9,MD,1
2219,38.8,-76.1,MD,1
2220,38.9,-122.6,CA,1
2221,38.9,-121.3,CA,1
2222,38.9,-119.7,NV,1
2223,38.9,-104.8,CO,3
2224,38.9,-104.7,CO,2
2225,38.9,-104.6,CO,1
2226,38.9,-99.3,KS,1
2227,38.9,-95.3,KS,1
2228,38.9,-94.8,KS,3
2229,38.9,-94.7,KS,2
2230,38.9,-94.6,MO,1
2231,38.9,-94.4,MO,2
2232,38.9,-92.3,MO,1
2233,38.9,-91.9,MO,1
2234,38.9,-90.1,IL,1
2235,38.9,-86.5,IN,1
2236,38.9,-79.8,WV,1
2237,38.9,-78.5,VA,1
2238,38.9,-77.5,VA,1
2239,38.9,-77.4,VA,2
2240,38.9,-77.2,VA,1
2241,38.9,-77.0,DC,1
2242,38.9,-76.9,MD,1
2243,38.9,-76.7,MD,1
2244,38.9,-75.8,MD,1
2245,38.9,-75.4,DE,1
2246,39.0,-105.0,CO,1
2247,39.0,-96.9,KS,1
2248,39.0,-96.8,KS,1
2249,39.0,-95.8,KS,1
2250,39.0,-95.7,KS,1
2251,39.0,-95.6,KS,1
2252,39.0,-95.3,KS,1
2253,39.0,-94.8,KS,2
2254,39.0,-94.7,KS,3
2255,39.0,-94.6,KS,2
2256,39.0,-94.5,MO,1
2257,39.0,-94.4,MO,2
2258,39.0,-94.3,MO,2
2259,39.0,-94.1,MO,1
2260,39.0,-92.7,MO,1
2261,39.0,-92.4,MO,1
2262,39.0,-92.3,MO,1
2263,39.0,-91.0,MO,1
2264,39.0,-90.2,IL,1
2265,39.0,-89.1,IL,1
2266,39.0,-87.7,IL,1
2267,39.0,-87.1,IN,1
2268,39.0,-85.9,IN,1
2269,39.0,-85.6,IN,1
2270,39.0,-84.7,KY,1
2271,39.0,-84.5,KY,1
2272,39.0,-84.4,KY,1
2273,39.0,-84.2,OH,1
2274,39.0,-82.6,OH,1
2275,39.0,-82.0,WV,1
2276,39.0,-80.4,WV,1
2277,39.0,-80.2,WV,1
2278,39.0,-78.2,VA,1
2279,39.0,-77.4,VA,1
2280,39.0,-77.0,DC,2
2281,39.0,-74.9,NJ,1
2282,39.1,-123.2,CA,1
2283,39.1,-121.7,CA,1
2284,39.1,-121.6,CA,1
2285,39.1,-119.8,NV,1
2286,39.1,-108.6,CO,1
2287,39.1,-108.5,CO,2
2288,39.1,-104.9,CO,1
2289,39.1,-95.7,KS,2
2290,39.1,-94.9,KS,1
2291,39.1,-94.8,KS,1
2292,39.1,-94.7,KS,1
2293,39.1,-94.4,MO,1
2294,39.1,-93.7,MO,1
2295,39.1,-93.2,MO,1
2296,39.1,-91.9,MO,1
2297,39.1,-90.3,IL,1
2298,39.1,-88.6,IL,1
2299,39.1,-87.4,IN,1
2300,39.1,-86.6,IN,1
2301,39.1,-84.9,IN,1
2302,39.1,-84.6,OH,1
2303,39.1,-84.4,OH,1
2304,39.1,-84.3,OH,1
2305,39.1,-83.0,OH,1
2306,39.1,-79.0,WV,1
2307,39.1,-78.2,VA,1
2308,39.1,-77.5,VA,1
2309,39.1,-76.8,MD,1
2310,39.1,-76.6,MD,2
2311,39.1,-75.5,DE,1
2312,39.2,-119.8,NV,1
2313,39.2,-96.6,KS,1
2314,39.2,-94.5,MO,3
2315,39.2,-89.7,IL,1
2316,39.2,-85.9,IN,2
2317,39.2,-84.6,OH,1
2318,39.2,-84.4,OH,1
2319,39.2,-84.3,OH,1
2320,39.2,-83.6,OH,1
2321,39.2,-81.5,WV,1
2322,39.2,-78.2,VA,2
2323,39.2,-77.3,MD,1
2324,39.2,-76.8,MD,1
2325,39.2,-76.7,MD,2
2326,39.2,-76.6,MD,1
2327,39.2,-75.6,DE,1
2328,39.3,-101.7,KS,1
2329,39.3,-94.9,KS,1
2330,39.3,-94.7,MO,1
2331,39.3,-94.3,MO,1
2332,39.3,-94.0,MO,1
2333,39.3,-91.2,MO,1
2334,39.3,-89.9,IL,1
2335,39.3,-86.8,IN,1
2336,39.3,-84.6,OH,1
2337,39.3,-84.5,OH,1
2338,39.3,-84.4,OH,1
2339,39.3,-84.3,OH,1
2340,39.3,-83.0,OH,1
2341,39.3,-82.1,OH,1
2342,39.3,-81.6,WV,1
2343,39.3,-80.3,WV,1
2344,39.3,-77.8,WV,1
2345,39.3,-76.8,MD,2
2346,39.3,-76.5,MD,2
2347,39.3,-76.4,MD,1
2348,39.4,-119.8,NV,1
2349,39.4,-111.6,UT,1
2350,39.4,-104.6,CO,1
2351,39.4,-101.0,KS,1
2352,39.4,-92.4,MO,1
2353,39.4,-88.8,IL,1
2354,39.4,-87.7,IL,1
2355,39.4,-87.4,IN,1
2356,39.4,-87.3,IN,1
2357,39.4,-86.4,IN,1
2358,39.4,-85.5,IN,1
2359,39.4,-84.6,OH,1
2360,39.4,-84.5,OH,1
2361,39.4,-81.4,OH,1
2362,39.4,-80.2,WV,1
2363,39.4,-80.0,WV,1
2364,39.4,-79.4,MD,1
2365,39.4,-79.0,WV,1
2366,39.4,-77.4,MD,2
2367,39.4,-77.2,MD,1
2368,39.4,-76.9,MD,1
2369,39.4,-76.8,MD,2
2370,39.4,-76.6,MD,1
2371,39.4,-76.5,MD,1
2372,39.4,-75.7,DE,1
2373,39.4,-75.0,NJ,1
2374,39.4,-74.6,NJ,1
2375,39.5,-122.2,CA,1
2376,39.5,-121.6,CA,1
2377,39.5,-119.9,NV,1
2378,39.5,-119.8,NV,2
2379,39.5,-118.8,NV,1
2380,39.5,-107.8,CO,1
2381,39.5,-107.3,CO,1
2382,39.5,-104.8,CO,1
2383,39.5,-95.8,KS,1
2384,39.5,-95.1,KS,1
2385,39.5,-88.3,IL,1
2386,39.5,-88.2,IL,1
2387,39.5,-87.1,IN,1
2388,39.5,-86.1,IN,1
2389,39.5,-85.7,IN,1
2390,39.5,-84.8,OH,1
2391,39.5,-84.3,OH,1
2392,39.5,-84.2,OH,1
2393,39.5,-83.8,OH,1
2394,39.5,-83.5,OH,1
2395,39.5,-82.4,OH,1
2396,39.5,-79.7,WV,1
2397,39.5,-78.0,WV,1
2398,39.5,-77.9,WV,1
2399,39.5,-76.6,MD,1
2400,39.5,-76.4,MD,1
2401,39.5,-76.3,MD,1
2402,39.5,-76.2,MD,1
2403,39.5,-75.2,NJ,1
2404,39.5,-75.0,NJ,1
2405,39.5,-74.7,NJ,1
2406,39.6,-119.9,NV,1
2407,39.6,-119.7,NV,1
2408,39.6,-119.2,NV,1
2409,39.6,-110.8,UT,1
2410,39.6,-106.5,CO,1
2411,39.6,-106.1,CO,1
2412,39.6,-105.2,CO,1
2413,39.6,-105.1,CO,1
2414,39.6,-104.9,CO,2
2415,39.6,-104.8,CO,2
2416,39.6,-104.7,CO,2
2417,39.6,-97.7,KS,1
2418,39.6,-90.8,IL,1
2419,39.6,-89.3,IL,1
2420,39.6,-87.7,IL,1
2421,39.6,-86.8,IN,1
2422,39.6,-86.3,IN,1
2423,39.6,-86.2,IN,1
2424,39.6,-86.1,IN,1
2425,39.6,-84.3,OH,1
2426,39.6,-84.2,OH,1
2427,39.6,-84.1,OH,1
2428,39.6,-82.9,OH,1
2429,39.6,-80.0,WV,2
2430,39.6,-78.8,MD,1
2431,39.6,-77.0,MD,1
2432,39.6,-76.9,MD,1
2433,39.6,-76.0,MD,1
2434,39.6,-75.8,MD,1
2435,39.6,-75.5,NJ,1
2436,39.6,-74.8,NJ,1
2437,39.6,-74.4,NJ,1
2438,39.7,-121.8,CA,1
2439,39.7,-105.3,CO,1
2440,39.7,-105.1,CO,2
2441,39.7,-105.0,CO,2
2442,39.7,-104.9,CO,3
2443,39.7,-104.8,CO,2
2444,39.7,-94.8,MO,1
2445,39.7,-91.4,MO,1
2446,39.7,-90.3,IL,1
2447,39.7,-89.6,IL,1
2448,39.7,-87.4,IN,1
2449,39.7,-86.4,IN,2
2450,39.7,-86.3,IN,1
2451,39.7,-86.1,IN,3
2452,39.7,-85.1,IN,1
2453,39.7,-84.2,OH,1
2454,39.7,-84.0,OH,1
2455,39.7,-82.6,OH,1
2456,39.7,-80.9,WV,1
2457,39.7,-77.7,MD,1
2458,39.7,-77.5,PA,1
2459,39.7,-75.6,DE,2
2460,39.7,-75.0,NJ,2
2461,39.7,-74.3,NJ,1
2462,39.8,-105.1,CO,3
2463,39.8,-105.0,CO,1
2464,39.8,-104.9,CO,2
2465,39.8,-104.8,CO,2
2466,39.8,-96.6,KS,1
2467,39.8,-95.6,KS,1
2468,39.8,-94.8,MO,1
2469,39.8,-94.2,MO,1
2470,39.8,-93.6,MO,1
2471,39.8,-93.1,MO,1
2472,39.8,-92.5,MO,1
2473,39.8,-89.7,IL,1
2474,39.8,-89.6,IL,1
2475,39.8,-88.9,IL,1
2476,39.8,-86.5,IN,1
2477,39.8,-86.4,IN,1
2478,39.8,-86.3,IN,1
2479,39.8,-86.2,IN,1
2480,39.8,-86.0,IN,2
2481,39.8,-85.8,IN,1
2482,39.8,-84.9,IN,1
2483,39.8,-84.6,OH,1
2484,39.8,-84.2,OH,1
2485,39.8,-84.1,OH,1
2486,39.8,-77.2,PA,1
2487,39.8,-77.0,PA,2
2488,39.8,-76.7,PA,1
2489,39.8,-76.0,PA,1
2490,39.8,-75.1,NJ,2
2491,39.8,-74.9,NJ,1
2492,39.9,-105.1,CO,2
2493,39.9,-105.0,CO,6
2494,39.9,-104.9,CO,1
2495,39.9,-91.3,IL,1
2496,39.9,-89.0,IL,1
2497,39.9,-86.4,IN,1
2498,39.9,-86.2,IN,2
2499,39.9,-86.1,IN,2
2500,39.9,-86.0,IN,2
2501,39.9,-85.4,IN,1
2502,39.9,-84.3,OH,1
2503,39.9,-84.1,OH,1
2504,39.9,-83.7,OH,1
2505,39.9,-83.4,OH,1
2506,39.9,-83.1,OH,1
2507,39.9,-83.0,OH,2
2508,39.9,-82.8,OH,2
2509,39.9,-82.0,OH,1
2510,39.9,-80.7,WV,1
2511,39.9,-80.1,PA,1
2512,39.9,-79.8,PA,1
2513,39.9,-77.6,PA,1
2514,39.9,-75.7,PA,1
2515,39.9,-75.4,PA,2
2516,39.9,-75.3,PA,2
2517,39.9,-75.1,NJ,1
2518,39.9,-75.1,PA,1
2519,39.9,-75.0,NJ,2
2520,39.9,-74.9,NJ,1
2521,39.9,-74.2,NJ,1
2522,40.0,-111.8,UT,1
2523,40.0,-105.1,CO,1
2524,40.0,-104.8,CO,1
2525,40.0,-90.4,IL,1
2526,40.0,-88.3,IL,1
2527,40.0,-86.9,IN,1
2528,40.0,-86.1,IN,1
2529,40.0,-86.0,IN,2
2530,40.0,-83.8,OH,1
2531,40.0,-83.1,OH,1
2532,40.0,-82.5,OH,1
2533,40.0,-82.0,OH,1
2534,40.0,-81.6,OH,1
2535,40.0,-79.9,PA,1
2536,40.0,-79.6,PA,1
2537,40.0,-78.4,PA,1
2538,40.0,-76.8,PA,1
2539,40.0,-76.7,PA,1
2540,40.0,-76.2,PA,1
2541,40.0,-75.9,PA,1
2542,40.0,-75.6,PA,1
2543,40.0,-75.1,PA,2
2544,40.0,-75.0,NJ,1
2545,40.0,-74.8,NJ,2
2546,40.0,-74.2,NJ,1
2547,40.1,-111.6,UT,2
2548,40.1,-88.3,IL,1
2549,40.1,-88.2,IL,1
2550,40.1,-86.5,IN,1
2551,40.1,-85.6,IN,1
2552,40.1,-84.6,OH,1
2553,40.1,-84.2,OH,1
2554,40.1,-83.7,OH,1
2555,40.1,-83.1,OH,3
2556,40.1,-82.9,OH,2
2557,40.1,-82.4,OH,1
2558,40.1,-80.9,OH,1
2559,40.1,-80.6,WV,1
2560,40.1,-79.8,PA,1
2561,40.1,-79.5,PA,1
2562,40.1,-79.1,PA,1
2563,40.1,-77.5,PA,1
2564,40.1,-76.8,PA,1
2565,40.1,-76.3,PA,1
2566,40.1,-75.4,PA,2
2567,40.1,-75.3,PA,1
2568,40.1,-75.2,PA,1
2569,40.1,-75.0,PA,3
2570,40.1,-74.8,PA,1
2571,40.1,-74.2,NJ,1
2572,40.1,-74.1,NJ,1
2573,40.2,-122.2,CA,1
2574,40.2,-111.6,UT,1
2575,40.2,-105.1,CO,1
2576,40.2,-105.0,CO,1
2577,40.2,-100.7,NE,1
2578,40.2,-97.2,NE,1
2579,40.2,-92.6,MO,1
2580,40.2,-89.4,IL,1
2581,40.2,-87.6,IL,1
2582,40.2,-85.4,IN,2
2583,40.2,-85.0,IN,1
2584,40.2,-84.2,OH,1
2585,40.2,-83.3,OH,1
2586,40.2,-83.0,OH,1
2587,40.2,-80.2,PA,1
2588,40.2,-77.2,PA,1
2589,40.2,-77.0,PA,1
2590,40.2,-76.9,PA,1
2591,40.2,-76.2,PA,1
2592,40.2,-75.9,PA,1
